Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
36	0.911198393230282	0.912790969954795	0.8276278695126863	0.8271934093888305	0.8435609334485739	0.7980376124284546	0.6549057352481784	0.7980376124284546
37	0.9117292242598866	0.9123573580238888	0.833266210229561	0.8330010772365637	0.8413502109704641	0.8152085036794767	0.6663061254566549	0.8152085036794767
38	0.9109605575672625	0.9119099590840656	0.8292388240032219	0.8288887591013511	0.8411614005123825	0.8053965658217498	0.658188410784809	0.8053965658217498
39	0.9096522991862321	0.9095759296841608	0.8219895287958116	0.821469778971823	0.8416447944007	0.7865903515944399	0.6435576485872037	0.7865903515944399
40	0.9124858856052642	0.9122640819339126	0.8264196536447845	0.825930901114875	0.8449477351916377	0.7931316434995912	0.6524492682316911	0.7931316434995912
41	0.9161676335838234	0.9165324741840006	0.8336689488521949	0.8331457903412114	0.8546409807355516	0.7980376124284546	0.6669401353637572	0.7980376124284546
42	0.9142776025646018	0.914068943098305	0.8344744260974627	0.8341555373853002	0.8452380952380952	0.812755519215045	0.668688383073812	0.812755519215045
43	0.9144901296577502	0.9150548550722734	0.8276278695126863	0.8274095056392685	0.8331936295054484	0.812755519215045	0.6550549361377542	0.812755519215045
44	0.914110176640839	0.9144085154510524	0.8284333467579541	0.8281911510856728	0.8351555929352397	0.8119378577269011	0.6566503348912034	0.8119378577269011
45	0.9137973886747395	0.9144267182430843	0.833266210229561	0.8330611039727965	0.8384937238493724	0.8192968111201963	0.666346200036093	0.8192968111201963
46	0.9138285376838117	0.9144240938223249	0.8292388240032219	0.8291168606990357	0.8304383788254756	0.820932134096484	0.6583443725372731	0.820932134096484
47	0.9129725888720165	0.9136552140871187	0.8308497784937575	0.8303560072161871	0.8500435919790759	0.7972199509403107	0.661315402832212	0.7972199509403107
48	0.9151887110799622	0.9158093212288211	0.8268223922674185	0.8263997585951797	0.8421052631578947	0.7980376124284546	0.6533014762994578	0.7980376124284546
49	0.915833755142831	0.9157411898164243	0.8276278695126863	0.8272534361250632	0.8406169665809768	0.8021259198691741	0.6549471928849361	0.8021259198691741
50	0.9128434502719048	0.9130451687662973	0.8268223922674185	0.8265798388038781	0.8334735071488646	0.8103025347506132	0.6534263943737499	0.8103025347506132
51	0.9152198600890342	0.9150442809467056	0.828836085380588	0.8284078962737997	0.844559585492228	0.7996729354047425	0.6573287374312198	0.7996729354047425
52	0.9140277615543356	0.9140888389735586	0.8300443012484897	0.8296103778115225	0.8461538461538461	0.8004905968928864	0.6597435053147928	0.8004905968928864
53	0.9149083699983127	0.914417690123934	0.8300443012484897	0.8296103778115225	0.8461538461538461	0.8004905968928864	0.6597435053147928	0.8004905968928864
54	0.9159171436358682	0.9149650794714379	0.833266210229561	0.832833002375112	0.8496110630942092	0.803761242845462	0.6661938654036119	0.803761242845462
55	0.9149310828174279	0.9150019863945276	0.8340716874748288	0.8338427494192008	0.8404701931150294	0.8184791496320524	0.6679421028987502	0.8184791496320524
56	0.9145478851120715	0.914999309159839	0.8284333467579541	0.8279630494879882	0.8462206776715899	0.7964022894521668	0.6564935621648584	0.7964022894521668
57	0.9174252748251112	0.9175989040705193	0.8308497784937575	0.8305360874248855	0.8411214953271028	0.8094848732624693	0.6614374510187133	0.8094848732624693
58	0.9173136575426027	0.9175497976357745	0.8304470398711237	0.8300552245973342	0.8445017182130584	0.803761242845462	0.6605783470686352	0.803761242845462
59	0.9161955379044504	0.9169671153871533	0.8296415626258559	0.8292855844981765	0.8418803418803419	0.8053965658217498	0.6589904736982057	0.8053965658217498
60	0.916402224558398	0.9164011442488328	0.833266210229561	0.8328810237640982	0.8472103004291845	0.8070318887980377	0.6662259474111099	0.8070318887980377
61	0.9178315098184272	0.9180671532359861	0.833266210229561	0.8329050344585913	0.8460222412318221	0.8086672117743254	0.666241986102426	0.8086672117743254
62	0.9174914664693896	0.9187399102212749	0.8360853805879984	0.8359349245285468	0.8388704318936877	0.8258381030253475	0.6720231386086912	0.8258381030253475
63	0.9165985282093214	0.9174653749416193	0.8320579943616593	0.8318346117405806	0.8380872483221476	0.8168438266557645	0.6639163104024814	0.8168438266557645
64	0.917034938805176	0.9168253565680293	0.833266210229561	0.8329290451530844	0.8448422847399829	0.8103025347506132	0.6662580232524163	0.8103025347506132
65	0.915605978013991	0.9163330273824085	0.8348771647200967	0.8346964269490844	0.8390325271059216	0.8225674570727719	0.6695857805335286	0.8225674570727719
66	0.9175320250749524	0.9183440626913937	0.837696335078534	0.8375342314630949	0.8410981697171381	0.8266557645134914	0.6752386989023371	0.8266557645134914
67	0.9186890809744448	0.9170004664361833	0.8356826419653645	0.8352619761450506	0.8515962036238136	0.8070318887980377	0.6710395403027414	0.8070318887980377
68	0.9167120923048969	0.9154162595834152	0.837696335078534	0.8373781619488896	0.8486394557823129	0.8160261651676206	0.6751372709945163	0.8160261651676206
69	0.9166270814676374	0.9164103129485508	0.833266210229561	0.8329290451530844	0.8448422847399829	0.8103025347506132	0.6662580232524163	0.8103025347506132
70	0.917453503614583	0.9154005446957407	0.8401127668143374	0.8400112266220198	0.8407590759075908	0.8331970564186427	0.6801122680674322	0.8331970564186427
71	0.9144489221144985	0.9146577688391145	0.8280306081353201	0.8275542187439162	0.8460869565217392	0.7955846279640229	0.6556830718039632	0.7955846279640229
72	0.9184596815013821	0.9184572535347358	0.8364881192106323	0.8362957338836325	0.8412698412698413	0.8233851185609158	0.6728014753660989	0.8233851185609158
73	0.9179969889291231	0.9181998563549725	0.8368908578332662	0.8367645913639372	0.8385761589403974	0.8282910874897792	0.6736504938493966	0.8282910874897792
74	0.9189778582460512	0.9182970997818785	0.8368908578332662	0.8366445378914716	0.8442760942760943	0.8201144726083401	0.6735721021273005	0.8201144726083401
75	0.918309452426378	0.9184231574385912	0.838099073701168	0.8381471531103584	0.8318512530315278	0.8413736713000818	0.676180657250433	0.8413736713000818
76	0.9180060740567692	0.9169918001305417	0.8372935964559001	0.8373054809277214	0.8326563769293257	0.8381030253475061	0.6745461765667744	0.8381030253475061
77	0.9150255032511776	0.9141366974760241	0.8312525171163915	0.8311370037249024	0.8322314049586776	0.8233851185609158	0.6623773843664033	0.8233851185609158
78	0.9154375786836948	0.9142793876494756	0.8364881192106323	0.8365478461758102	0.8297013720742534	0.8405560098119379	0.6729664252216994	0.8405560098119379
79	0.9164541395735182	0.9150808657001219	0.8320579943616593	0.8320026866020325	0.830327868852459	0.8282910874897792	0.6640292889106507	0.8282910874897792
80	0.9147912367454477	0.9134300646181304	0.8280306081353201	0.8278783631195732	0.8305647840531561	0.8176614881439084	0.6559063395231232	0.8176614881439084
81	0.9168714065075472	0.9165381472786195	0.8320579943616593	0.8320387026437721	0.8287112561174551	0.830744071954211	0.6640534887093775	0.830744071954211
82	0.9151202481537724	0.9143497092860997	0.8320579943616593	0.8316785422263754	0.8456260720411664	0.8062142273098937	0.6638113337301058	0.8062142273098937
83	0.9149437371023634	0.9144228766896397	0.8348771647200967	0.8345043413931394	0.8483290488431876	0.8094848732624693	0.669458759539308	0.8094848732624693
84	0.9161063089722126	0.9155315182826593	0.8328634716069271	0.8322801074640813	0.8568904593639576	0.7931316434995912	0.665287032095506	0.7931316434995912
85	0.9180047761813912	0.9177540111097016	0.8389045509464358	0.8387727290425573	0.8409279204639603	0.8299264104660671	0.6776756297852122	0.8299264104660671
86	0.9176115199418552	0.9176998385759403	0.8385018123238018	0.8383158769094992	0.8430717863105175	0.8258381030253475	0.676834894767505	0.8258381030253475
87	0.9173947747537282	0.9160154035190897	0.8336689488521949	0.8333979026333891	0.8420608108108109	0.8152085036794767	0.667108151001926	0.8152085036794767
88	0.9175349452945528	0.9176660666352431	0.8372935964559001	0.8372094381497488	0.837037037037037	0.8315617334423548	0.674483655583477	0.8315617334423548
89	0.91643337356747	0.916300687744632	0.8344744260974627	0.8344556710664642	0.8311582381729201	0.8331970564186427	0.6688872514617605	0.8331970564186427
90	0.9205914418097575	0.9205190416835668	0.8368908578332662	0.8366565432387182	0.8436974789915966	0.820932134096484	0.6735799429941971	0.820932134096484
91	0.9173908811275941	0.916398170757845	0.8409182440596054	0.8409249308881361	0.8365853658536585	0.8413736713000818	0.6817925656807644	0.8413736713000818
92	0.9176066529091877	0.9168392925823398	0.8368908578332662	0.8368966501836494	0.832520325203252	0.8372853638593623	0.6737366812676192	0.8372853638593623
93	0.9187114693247155	0.918283696074417	0.8385018123238018	0.8383038715622526	0.8436454849498328	0.8250204415372036	0.676827132832905	0.8250204415372036
94	0.92062551103843	0.9200230828147083	0.8352799033427306	0.8351772897766356	0.8358085808580858	0.8282910874897792	0.6704431174800498	0.8282910874897792
95	0.9204665213046244	0.9205682737823498	0.8397100281917036	0.8396384119196875	0.8389482333607231	0.8348323793949305	0.6793257570890192	0.8348323793949305
96	0.9201076587626056	0.9200085287907553	0.8336689488521949	0.8333258705499098	0.8455631399317406	0.8103025347506132	0.6670601638337793	0.8103025347506132
97	0.9182192500876065	0.9183903130691321	0.842126459927507	0.842043374995133	0.8419753086419753	0.8364677023712184	0.6841524578928786	0.8364677023712184
98	0.917691014808758	0.9174095483745297	0.8429319371727748	0.8428130150942906	0.8444995864350703	0.8348323793949305	0.6857412860602277	0.8348323793949305
99	0.9188422302690495	0.9188521161018427	0.8320579943616593	0.831798595698841	0.8397976391231029	0.8143908421913328	0.6638920908358169	0.8143908421913328
100	0.9182513725032123	0.917785170247839	0.8364881192106323	0.8360316162442083	0.8542931483087598	0.8053965658217498	0.6726284921915846	0.8053965658217498
101	0.9175878337162064	0.9175978012533671	0.8385018123238018	0.8386520266324028	0.8277511961722488	0.848732624693377	0.6770520776606197	0.848732624693377
102	0.9174122960713313	0.9173659872732226	0.8385018123238018	0.8383398876039923	0.8419301164725458	0.8274734260016353	0.6768504175182064	0.8274734260016353
103	0.9194275720645304	0.9185504594817053	0.8352799033427306	0.8351652844293891	0.8363636363636363	0.8274734260016353	0.6704352033552718	0.8274734260016353
104	0.9199288764292853	0.9186664287629931	0.8393072895690696	0.8389054367999584	0.8545611015490534	0.8119378577269011	0.6783076160266104	0.8119378577269011
105	0.9204580851146673	0.919800177436995	0.8360853805879984	0.8358148710560811	0.8445945945945946	0.8176614881439084	0.671944352198024	0.8176614881439084
106	0.919362029357941	0.9188996369637196	0.8340716874748288	0.8340468403223922	0.8310204081632653	0.8323793949304987	0.6680776396366814	0.8323793949304987
107	0.917577126244338	0.9172504961861938	0.8328634716069271	0.8326282625342314	0.8394957983193277	0.8168438266557645	0.6655201885002267	0.8168438266557645
108	0.9177763501148619	0.9174628278827587	0.8413209826822392	0.8411896974652493	0.8434134217067109	0.8323793949304987	0.682510495338434	0.8323793949304987
109	0.9194444444444444	0.9193169418178999	0.8360853805879984	0.8359229191813002	0.8394342762063228	0.8250204415372036	0.6720152616705986	0.8250204415372036
110	0.9210015704292074	0.9200639791144047	0.8413209826822392	0.8410096172565511	0.8521665250637214	0.8201144726083401	0.6823960850032692	0.8201144726083401
111	0.918623213799011	0.9188911081817185	0.837696335078534	0.837450194032369	0.8451178451178452	0.820932134096484	0.6751840917464249	0.820932134096484
112	0.9181569520694622	0.9197419253353277	0.837696335078534	0.8374862100741087	0.8433835845896147	0.8233851185609158	0.6752074970617228	0.8233851185609158
113	0.9206745058339498	0.9194951109894532	0.8320579943616593	0.8317745850043479	0.8409475465313029	0.812755519215045	0.6638759425186572	0.812755519215045
114	0.9190262041038819	0.9188180610582639	0.8360853805879984	0.835790860361588	0.8457627118644068	0.8160261651676206	0.671928590373426	0.8160261651676206
115	0.9168658905371907	0.9173678857459386	0.8364881192106323	0.8367639424262483	0.8203921568627451	0.8552739165985282	0.6731076784989318	0.8552739165985282
116	0.9150037638385962	0.9152563050240065	0.8364881192106323	0.8364758140923308	0.8329258353708231	0.8356500408830744	0.6729193136645439	0.8356500408830744
117	0.9161280483847941	0.916460207323969	0.8364881192106323	0.8363317499253722	0.8395677472984207	0.8258381030253475	0.6728250498179292	0.8258381030253475
118	0.9177520149515244	0.9177014444121818	0.8368908578332662	0.8366445378914716	0.8442760942760943	0.8201144726083401	0.6735721021273005	0.8201144726083401
119	0.9210333683759686	0.9205195736765671	0.842529198550141	0.8423441576139858	0.8472454090150251	0.8299264104660671	0.6848938749478666	0.8299264104660671
120	0.9185680540954458	0.9171624875083669	0.8401127668143374	0.8401312800944853	0.8352272727272727	0.8413736713000818	0.680189067035483	0.8413736713000818
121	0.915380147698218	0.9157586901965294	0.8372935964559001	0.8371013900245299	0.8421052631578947	0.8242027800490597	0.6744132907583842	0.8242027800490597
122	0.915588456696388	0.9155891249393888	0.833266210229561	0.8328450077223586	0.8490077653149266	0.8045789043336059	0.6662018864836641	0.8045789043336059
123	0.9191465820451921	0.918652307925117	0.837696335078534	0.8376062635465742	0.8377265238879736	0.8315617334423548	0.6752854904243765	0.8315617334423548
124	0.9182169788056951	0.9168468963168718	0.8364881192106323	0.8361156536749341	0.8500428449014568	0.8111201962387572	0.6726835521291683	0.8111201962387572
125	0.918100494490519	0.9170469179811728	0.838099073701168	0.8380991317213722	0.8340113913751017	0.8381030253475061	0.6761495589812672	0.8381030253475061
126	0.9171741359394671	0.9159458023661524	0.8356826419653645	0.8356341419096938	0.8337428337428338	0.8323793949304987	0.6712844018240778	0.8323793949304987
127	0.916712741242586	0.9166424196214086	0.8340716874748288	0.8337587119884748	0.8445199660152931	0.812755519215045	0.6678862614754998	0.812755519215045
128	0.9157146750768992	0.9146504074856789	0.8320579943616593	0.8317145582681151	0.8438566552901023	0.8086672117743254	0.6638355649362856	0.8086672117743254
129	0.9191423639502134	0.9181463433572667	0.8348771647200967	0.8346964269490844	0.8390325271059216	0.8225674570727719	0.6695857805335286	0.8225674570727719
130	0.9176903658710689	0.9164879885610362	0.8328634716069271	0.8327122999649574	0.8355481727574751	0.8225674570727719	0.665576418974464	0.8225674570727719
131	0.9143386027073679	0.9138405945772669	0.8316552557390253	0.8315218237744813	0.8334714167357083	0.8225674570727719	0.6631710331255468	0.8225674570727719
132	0.9160686705862503	0.9143748634640896	0.8308497784937575	0.8306081195083648	0.8376787216148024	0.8143908421913328	0.6614862456673836	0.8143908421913328
133	0.9180440369115758	0.9154087565686113	0.837696335078534	0.8375102207686018	0.842237061769616	0.8250204415372036	0.6752230987314327	0.8250204415372036
134	0.9167565445365936	0.9150788998240057	0.833266210229561	0.8329890718893171	0.841927303465765	0.8143908421913328	0.6662981093855503	0.8143908421913328
135	0.91779711612091	0.916918769636871	0.8324607329842932	0.8323634959571182	0.832646331409728	0.8258381030253475	0.6648068042796089	0.8258381030253475
136	0.9185722721904244	0.916850997844229	0.8393072895690696	0.8392535918701086	0.8377049180327869	0.8356500408830744	0.6785316217634283	0.8356500408830744
137	0.9191855183065322	0.9181784573298618	0.8312525171163915	0.8308008540019988	0.8483535528596187	0.8004905968928864	0.6621502126870531	0.8004905968928864
138	0.9144482731768097	0.9118015382640379	0.8324607329842932	0.832423522693351	0.8299264104660671	0.8299264104660671	0.6648470453867019	0.8299264104660671
139	0.9154171371464912	0.9160479951221032	0.8320579943616593	0.8317145582681151	0.8438566552901023	0.8086672117743254	0.6638355649362856	0.8086672117743254
140	0.916423639502135	0.9151118241657434	0.833266210229561	0.832833002375112	0.8496110630942092	0.803761242845462	0.6661938654036119	0.803761242845462
141	0.917877908863191	0.9168078058130433	0.8252114377768828	0.824788446313385	0.8403796376186368	0.7964022894521668	0.6500763737534063	0.7964022894521668
142	0.9180897870186504	0.916522448681928	0.837696335078534	0.837450194032369	0.8451178451178452	0.820932134096484	0.6751840917464249	0.820932134096484
143	0.9174109981959533	0.9149651188451001	0.8324607329842932	0.8323995119988579	0.8310090237899918	0.8282910874897792	0.6648309501033807	0.8282910874897792
144	0.9177883554621085	0.9157853973732952	0.8401127668143374	0.8396870822463627	0.8566493955094991	0.8111201962387572	0.6799047264945748	0.8111201962387572
145	0.9175683655855364	0.917464872764765	0.8372935964559001	0.8368612830795987	0.8539325842696629	0.8078495502861816	0.6742568155146358	0.8078495502861816
146	0.9194061571207932	0.9177482059056945	0.842126459927507	0.8419953536061467	0.844241922120961	0.8331970564186427	0.684122117189508	0.8331970564186427
147	0.9184009526405275	0.9174630473634617	0.8389045509464358	0.8387847343898038	0.8403639371381307	0.830744071954211	0.6776833703181822	0.830744071954211
148	0.9177088605952057	0.9172264497027206	0.8409182440596054	0.8406728185959584	0.8484848484848485	0.8242027800490597	0.6816320502229227	0.8242027800490597
149	0.917771807551039	0.9176624278956751	0.8417237213048732	0.8415024854313489	0.8481543624161074	0.8266557645134914	0.6832592565663673	0.8266557645134914
150	0.9190807148697583	0.9181315182585464	0.8405155054369714	0.8404800841023246	0.8381030253475061	0.8381030253475061	0.680960168204649	0.8381030253475061
151	0.9169223481161338	0.9160052914063657	0.8360853805879984	0.835874897792314	0.8417085427135679	0.821749795584628	0.6719837501342958	0.821749795584628
152	0.916214032628587	0.9152263503438569	0.8348771647200967	0.8344683253513998	0.8501291989664083	0.8070318887980377	0.6694349322296639	0.8070318887980377
153	0.9161458941712417	0.9151993767694256	0.8324607329842932	0.8321353943594336	0.843404255319149	0.8103025347506132	0.664653799902863	0.8103025347506132
154	0.917460641929162	0.9162887270045429	0.8352799033427306	0.8352133058183753	0.8341543513957307	0.830744071954211	0.6704668575739631	0.830744071954211
155	0.9157652922166413	0.9155831351253212	0.828836085380588	0.8284319069682928	0.8433734939759037	0.8013082583810303	0.6573452050408757	0.8013082583810303
156	0.9165044322444158	0.9166835270015667	0.8328634716069271	0.8327363106594505	0.8344370860927153	0.8242027800490597	0.6655924813518508	0.8242027800490597
157	0.9182617555062361	0.9169937056650945	0.8364881192106323	0.8362116964529065	0.8453085376162299	0.8176614881439084	0.6727464550979069	0.8176614881439084
158	0.9178934833677269	0.9170976023591505	0.8352799033427306	0.8351052576931564	0.8391666666666666	0.8233851185609158	0.6703956270290989	0.8233851185609158
159	0.9181757712624434	0.9174766530159971	0.8348771647200967	0.8345763734766187	0.8447837150127226	0.8143908421913328	0.6695064038551689	0.8143908421913328
160	0.9156007865124791	0.9142296570054124	0.8280306081353201	0.8277823203416008	0.835016835016835	0.8111201962387572	0.6558402163169317	0.8111201962387572
161	0.9164943737102363	0.9162060049402386	0.8348771647200967	0.8345523627821256	0.8459574468085106	0.812755519215045	0.6694905239427256	0.812755519215045
162	0.9181835585147115	0.9184605225400266	0.8340716874748288	0.8338667601136939	0.8393305439330544	0.8201144726083401	0.6679580541421989	0.8201144726083401
163	0.9166812677646692	0.9154627661372047	0.8352799033427306	0.8350092149151838	0.84375	0.8168438266557645	0.670332285132658	0.8168438266557645
164	0.9160148087580632	0.9161402545183122	0.8352799033427306	0.8352253111656218	0.8336065573770491	0.8315617334423548	0.6704747701785518	0.8315617334423548
165	0.9173989928487066	0.9155313767740776	0.8372935964559001	0.8370173525938039	0.8461538461538461	0.8184791496320524	0.674358541525996	0.8184791496320524
166	0.9145705979311867	0.9133075922942067	0.8316552557390253	0.8313777596075225	0.8402366863905325	0.812755519215045	0.6630739365293721	0.812755519215045
167	0.9153447805941672	0.9144006543242668	0.8324607329842932	0.8319313034562421	0.8536371603856266	0.7964022894521668	0.6645167828002362	0.7964022894521668
168	0.9183662344741659	0.9176413185625196	0.8409182440596054	0.8408649041519034	0.839344262295082	0.8372853638593623	0.681754362397379	0.8372853638593623
169	0.9142844164103363	0.9129831824879707	0.8292388240032219	0.828864748406858	0.8423307626392459	0.803761242845462	0.6581719854747965	0.803761242845462
170	0.9189463847681345	0.9163614919817478	0.8328634716069271	0.8325202144090125	0.8447098976109215	0.8094848732624693	0.6654478643850325	0.8094848732624693
171	0.9172208594530754	0.9175751752702842	0.8304470398711237	0.8301872834170463	0.8381112984822934	0.812755519215045	0.6606680341531869	0.812755519215045
172	0.9140884372282573	0.9137731306243904	0.8316552557390253	0.83128171682955	0.8449014567266495	0.8062142273098937	0.6630091743595872	0.8062142273098937
173	0.913599138210749	0.9155089847649073	0.8292388240032219	0.8289367804903374	0.8388464800678541	0.8086672117743254	0.6582212566697356	0.8086672117743254
174	0.9182023777076924	0.9186864978119509	0.8344744260974627	0.8343596282884918	0.8355371900826446	0.8266557645134914	0.6688236395574982	0.8266557645134914
175	0.9176971797168036	0.9179230518323787	0.8296415626258559	0.8291175096367247	0.850262697022767	0.7939493049877351	0.658875731861669	0.7939493049877351
176	0.9173422108009188	0.91597345945555	0.8324607329842932	0.8321714104011733	0.8416596104995766	0.812755519215045	0.6646779677743778	0.812755519215045
177	0.9155378395566457	0.9124187405650351	0.8312525171163915	0.8311610144193955	0.8311367380560132	0.8250204415372036	0.6623935992253442	0.8250204415372036
178	0.9140916819167023	0.9146551531826099	0.8320579943616593	0.8318946384768134	0.8352745424292846	0.820932134096484	0.6639566685912521	0.820932134096484
179	0.9124673908811276	0.9132567206582817	0.8219895287958116	0.8218059286947268	0.8256880733944955	0.8094848732624693	0.6437973536483406	0.8094848732624693
180	0.9169142363950213	0.9165918254854399	0.8344744260974627	0.8340955106490675	0.8481989708404802	0.8086672117743254	0.6686485807267949	0.8086672117743254
181	0.9163684797985698	0.9168336752765756	0.8284333467579541	0.8283592259471246	0.8274445357436319	0.8233851185609158	0.656765760100307	0.8233851185609158
182	0.919625822528521	0.9195934539556612	0.8340716874748288	0.8339628028916664	0.8348472336911643	0.8266557645134914	0.668021843793769	0.8266557645134914
183	0.9211816506379057	0.9229058502995553	0.8372935964559001	0.8370533686355436	0.8444070647603028	0.820932134096484	0.6743820077371976	0.820932134096484
184	0.918480771976275	0.9199509038949394	0.8304470398711237	0.8302232994587859	0.8364093959731543	0.8152085036794767	0.6606924860418337	0.8152085036794767
185	0.9184032239224389	0.918633118551034	0.8296415626258559	0.8294296486651351	0.8350083752093802	0.8152085036794767	0.6590887624245874	0.8152085036794767
186	0.9162828200236214	0.9162705804546647	0.8304470398711237	0.830247310153279	0.8352842809364549	0.8168438266557645	0.6607087853432744	0.8168438266557645
187	0.9176014614076756	0.9158775567496433	0.8336689488521949	0.833782073745279	0.8245192307692307	0.8413736713000818	0.6673638491218452	0.8413736713000818
188	0.9172588223078819	0.9180549253747419	0.8272251308900523	0.8269526535062104	0.8353040540540541	0.8086672117743254	0.6542116144789982	0.8086672117743254
189	0.9199340679307975	0.9227294550617177	0.8316552557390253	0.831473802385495	0.835696413678065	0.8192968111201963	0.6631386738122316	0.8192968111201963
